id,employee_id,exit_date,department,reason,regretted
ext_0968,emp_0202,2025-12-27,sales,retirement,False
ext_0969,emp_0115,2025-12-27,sales,better_offer,True
ext_0970,emp_0286,2025-12-27,sales,return_to_school,False
ext_0971,emp_0118,2025-12-27,finance,performance,False
ext_0972,emp_0102,2025-12-27,engineering,relocation,False
ext_0973,emp_0206,2025-12-28,marketing,retirement,False
ext_0974,emp_0134,2025-12-28,finance,career_change,False
ext_0975,emp_0088,2025-12-28,marketing,better_offer,False
ext_0976,emp_0008,2025-12-28,sales,performance,False
ext_0977,emp_0345,2025-12-29,marketing,relocation,False
ext_0978,emp_0105,2025-12-29,engineering,career_change,False
ext_0979,emp_0148,2025-12-29,sales,performance,False
ext_0980,emp_0067,2025-12-29,sales,relocation,False
ext_0981,emp_0308,2025-12-29,support,career_change,False
ext_0982,emp_0347,2025-12-29,marketing,relocation,False
ext_0983,emp_0210,2025-12-29,finance,better_offer,False
ext_0984,emp_0135,2025-12-30,finance,performance,False
ext_0985,emp_0128,2025-12-30,support,return_to_school,False
ext_0986,emp_0332,2025-12-30,support,better_offer,False
ext_0987,emp_0241,2025-12-30,finance,career_change,False
ext_0988,emp_0204,2025-12-30,engineering,return_to_school,False
ext_0989,emp_0197,2025-12-30,sales,return_to_school,False
ext_0990,emp_0038,2025-12-31,marketing,better_offer,False
ext_0991,emp_0027,2025-12-31,people_ops,relocation,False
ext_0992,emp_0242,2025-12-31,people_ops,retirement,False
ext_0993,emp_0344,2025-12-31,engineering,retirement,False
ext_0994,emp_0024,2025-12-31,support,retirement,True
ext_0995,emp_0318,2025-12-31,engineering,performance,False
ext_0996,emp_0068,2026-01-01,people_ops,retirement,False
ext_0997,emp_0022,2026-01-01,marketing,career_change,False
ext_0998,emp_0087,2026-01-01,sales,career_change,False
ext_0999,emp_0240,2026-01-01,people_ops,career_change,False
ext_1000,emp_0272,2026-01-01,sales,career_change,False
ext_1001,emp_0060,2026-01-01,people_ops,relocation,False
ext_1002,emp_0144,2026-01-02,finance,performance,False
ext_1003,emp_0145,2026-01-02,marketing,career_change,False
ext_1004,emp_0314,2026-01-02,support,career_change,False
ext_1005,emp_0265,2026-01-02,people_ops,relocation,False
ext_1006,emp_0162,2026-01-02,finance,performance,False
ext_1007,emp_0078,2026-01-02,finance,return_to_school,False
ext_1008,emp_0326,2026-01-02,finance,better_offer,False
ext_1009,emp_0077,2026-01-03,people_ops,relocation,True
ext_1010,emp_0019,2026-01-03,finance,relocation,False
ext_1011,emp_0240,2026-01-03,people_ops,performance,False
ext_1012,emp_0021,2026-01-03,marketing,return_to_school,False
ext_1013,emp_0288,2026-01-03,marketing,performance,False
ext_1014,emp_0076,2026-01-04,finance,better_offer,False
ext_1015,emp_0105,2026-01-04,engineering,relocation,False
ext_1016,emp_0087,2026-01-04,sales,career_change,False
ext_1017,emp_0289,2026-01-04,support,retirement,False
ext_1018,emp_0299,2026-01-05,sales,better_offer,False
ext_1019,emp_0270,2026-01-05,marketing,relocation,False
ext_1020,emp_0214,2026-01-05,support,relocation,False
ext_1021,emp_0256,2026-01-05,sales,career_change,False
ext_1022,emp_0014,2026-01-05,engineering,return_to_school,False
ext_1023,emp_0202,2026-01-06,sales,better_offer,False
ext_1024,emp_0166,2026-01-06,engineering,better_offer,False
ext_1025,emp_0236,2026-01-06,engineering,return_to_school,False
ext_1026,emp_0246,2026-01-06,people_ops,career_change,False
ext_1027,emp_0169,2026-01-07,finance,return_to_school,False
ext_1028,emp_0319,2026-01-07,finance,career_change,False
ext_1029,emp_0292,2026-01-07,engineering,better_offer,False
ext_1030,emp_0330,2026-01-07,engineering,better_offer,False
ext_1031,emp_0281,2026-01-08,finance,performance,False
ext_1032,emp_0048,2026-01-08,people_ops,relocation,False
ext_1033,emp_0123,2026-01-08,marketing,performance,False
ext_1034,emp_0046,2026-01-08,support,relocation,True
ext_1035,emp_0199,2026-01-09,sales,career_change,False
ext_1036,emp_0332,2026-01-09,support,return_to_school,False
ext_1037,emp_0079,2026-01-09,finance,performance,False
ext_1038,emp_0222,2026-01-09,finance,career_change,False
ext_1039,emp_0309,2026-01-09,support,return_to_school,False
ext_1040,emp_0189,2026-01-10,support,performance,False
ext_1041,emp_0229,2026-01-10,finance,performance,False
ext_1042,emp_0138,2026-01-10,finance,performance,False
ext_1043,emp_0047,2026-01-10,sales,career_change,False
ext_1044,emp_0223,2026-01-11,engineering,better_offer,False
ext_1045,emp_0021,2026-01-11,marketing,performance,False
ext_1046,emp_0347,2026-01-11,marketing,return_to_school,False
ext_1047,emp_0080,2026-01-11,finance,retirement,False
ext_1048,emp_0323,2026-01-11,sales,better_offer,False
ext_1049,emp_0240,2026-01-12,people_ops,performance,False
ext_1050,emp_0154,2026-01-12,sales,relocation,False
ext_1051,emp_0154,2026-01-12,sales,retirement,False
ext_1052,emp_0219,2026-01-12,support,better_offer,False
ext_1053,emp_0283,2026-01-12,support,better_offer,True
ext_1054,emp_0263,2026-01-12,sales,performance,False
ext_1055,emp_0049,2026-01-13,finance,return_to_school,False
ext_1056,emp_0292,2026-01-13,engineering,career_change,False
ext_1057,emp_0131,2026-01-13,marketing,retirement,False
ext_1058,emp_0009,2026-01-13,engineering,return_to_school,False
ext_1059,emp_0237,2026-01-13,support,relocation,False
ext_1060,emp_0202,2026-01-13,sales,performance,True
ext_1061,emp_0153,2026-01-13,sales,return_to_school,False
ext_1062,emp_0344,2026-01-14,engineering,career_change,False
ext_1063,emp_0175,2026-01-14,sales,relocation,False
ext_1064,emp_0109,2026-01-14,engineering,return_to_school,False
ext_1065,emp_0310,2026-01-14,finance,return_to_school,False
ext_1066,emp_0055,2026-01-14,engineering,better_offer,False
ext_1067,emp_0003,2026-01-14,marketing,better_offer,False
ext_1068,emp_0088,2026-01-14,marketing,performance,False
ext_1069,emp_0337,2026-01-15,finance,retirement,False
ext_1070,emp_0250,2026-01-15,finance,retirement,False
ext_1071,emp_0185,2026-01-15,people_ops,return_to_school,False
ext_1072,emp_0346,2026-01-15,finance,career_change,False
ext_1073,emp_0045,2026-01-15,engineering,better_offer,False
ext_1074,emp_0098,2026-01-15,marketing,better_offer,False
ext_1075,emp_0097,2026-01-15,finance,relocation,False
ext_1076,emp_0333,2026-01-16,finance,relocation,False
ext_1077,emp_0224,2026-01-16,engineering,retirement,False
ext_1078,emp_0098,2026-01-16,marketing,performance,False
ext_1079,emp_0076,2026-01-16,finance,better_offer,False
ext_1080,emp_0060,2026-01-16,people_ops,relocation,False
ext_1081,emp_0228,2026-01-16,people_ops,performance,False
ext_1082,emp_0011,2026-01-16,marketing,retirement,False
ext_1083,emp_0104,2026-01-17,support,performance,False
ext_1084,emp_0027,2026-01-17,people_ops,better_offer,False
ext_1085,emp_0323,2026-01-17,sales,performance,False
ext_1086,emp_0213,2026-01-17,people_ops,return_to_school,False
ext_1087,emp_0297,2026-01-17,engineering,retirement,False
ext_1088,emp_0019,2026-01-18,finance,performance,False
ext_1089,emp_0263,2026-01-18,sales,retirement,False
ext_1090,emp_0348,2026-01-18,finance,performance,False
ext_1091,emp_0119,2026-01-18,marketing,retirement,False
ext_1092,emp_0010,2026-01-18,engineering,career_change,False
ext_1093,emp_0284,2026-01-18,finance,return_to_school,True
ext_1094,emp_0243,2026-01-19,sales,retirement,False
ext_1095,emp_0331,2026-01-19,support,return_to_school,False
ext_1096,emp_0224,2026-01-19,engineering,career_change,True
ext_1097,emp_0099,2026-01-19,marketing,performance,False
ext_1098,emp_0119,2026-01-19,marketing,retirement,False
ext_1099,emp_0174,2026-01-19,sales,return_to_school,False
ext_1100,emp_0337,2026-01-19,finance,career_change,False
ext_1101,emp_0214,2026-01-20,support,return_to_school,False
ext_1102,emp_0335,2026-01-20,finance,performance,False
ext_1103,emp_0083,2026-01-20,people_ops,career_change,False
ext_1104,emp_0045,2026-01-20,engineering,relocation,False
ext_1105,emp_0089,2026-01-20,sales,retirement,False
ext_1106,emp_0252,2026-01-20,people_ops,performance,False
ext_1107,emp_0253,2026-01-20,finance,relocation,False
ext_1108,emp_0010,2026-01-21,engineering,career_change,False
ext_1109,emp_0183,2026-01-21,people_ops,relocation,False
ext_1110,emp_0258,2026-01-21,finance,better_offer,True
ext_1111,emp_0173,2026-01-21,engineering,retirement,False
ext_1112,emp_0062,2026-01-22,people_ops,performance,False
ext_1113,emp_0133,2026-01-22,sales,career_change,False
ext_1114,emp_0024,2026-01-22,support,retirement,False
ext_1115,emp_0137,2026-01-22,people_ops,return_to_school,False
ext_1116,emp_0264,2026-01-22,marketing,better_offer,False
ext_1117,emp_0225,2026-01-23,sales,better_offer,False
ext_1118,emp_0055,2026-01-23,engineering,retirement,False
ext_1119,emp_0053,2026-01-23,people_ops,better_offer,False
ext_1120,emp_0260,2026-01-23,sales,return_to_school,False
ext_1121,emp_0106,2026-01-24,sales,relocation,False
ext_1122,emp_0150,2026-01-24,marketing,retirement,False
ext_1123,emp_0256,2026-01-24,sales,better_offer,False
ext_1124,emp_0079,2026-01-24,finance,career_change,False
ext_1125,emp_0063,2026-01-25,engineering,performance,False
ext_1126,emp_0213,2026-01-25,people_ops,better_offer,False
ext_1127,emp_0126,2026-01-25,engineering,performance,False
ext_1128,emp_0175,2026-01-25,sales,relocation,False
ext_1129,emp_0044,2026-01-25,sales,return_to_school,False
ext_1130,emp_0185,2026-01-26,people_ops,relocation,False
ext_1131,emp_0078,2026-01-26,finance,retirement,False
ext_1132,emp_0216,2026-01-26,engineering,relocation,False
ext_1133,emp_0220,2026-01-26,sales,performance,False
ext_1134,emp_0235,2026-01-26,engineering,retirement,False
ext_1135,emp_0350,2026-01-26,people_ops,better_offer,False
ext_1136,emp_0227,2026-01-26,finance,better_offer,False
ext_1137,emp_0044,2026-01-27,sales,performance,False
ext_1138,emp_0085,2026-01-27,engineering,performance,False
ext_1139,emp_0019,2026-01-27,finance,return_to_school,False
ext_1140,emp_0078,2026-01-27,finance,better_offer,False
ext_1141,emp_0215,2026-01-28,marketing,return_to_school,False
ext_1142,emp_0284,2026-01-28,finance,return_to_school,False
ext_1143,emp_0161,2026-01-28,finance,better_offer,False
ext_1144,emp_0144,2026-01-28,finance,retirement,False
ext_1145,emp_0076,2026-01-28,finance,performance,False
ext_1146,emp_0330,2026-01-28,engineering,retirement,False
ext_1147,emp_0177,2026-01-29,support,return_to_school,False
ext_1148,emp_0208,2026-01-29,marketing,career_change,False
ext_1149,emp_0044,2026-01-29,sales,career_change,True
ext_1150,emp_0200,2026-01-29,engineering,return_to_school,False
ext_1151,emp_0065,2026-01-29,support,retirement,False
ext_1152,emp_0146,2026-01-29,people_ops,retirement,False
ext_1153,emp_0283,2026-01-29,support,career_change,False
ext_1154,emp_0012,2026-01-30,support,retirement,True
ext_1155,emp_0304,2026-01-30,engineering,career_change,False
ext_1156,emp_0217,2026-01-30,sales,better_offer,False
ext_1157,emp_0031,2026-01-30,sales,career_change,False
ext_1158,emp_0322,2026-01-30,sales,better_offer,False
ext_1159,emp_0334,2026-01-31,marketing,performance,False
ext_1160,emp_0153,2026-01-31,sales,better_offer,False
ext_1161,emp_0233,2026-01-31,support,relocation,False
ext_1162,emp_0298,2026-01-31,sales,return_to_school,False
ext_1163,emp_0180,2026-02-01,sales,return_to_school,False
ext_1164,emp_0294,2026-02-01,marketing,return_to_school,False
ext_1165,emp_0194,2026-02-01,marketing,relocation,False
ext_1166,emp_0054,2026-02-01,marketing,retirement,False
ext_1167,emp_0099,2026-02-01,marketing,career_change,False
ext_1168,emp_0051,2026-02-02,sales,performance,False
ext_1169,emp_0211,2026-02-02,finance,better_offer,False
ext_1170,emp_0218,2026-02-02,people_ops,performance,False
ext_1171,emp_0110,2026-02-02,people_ops,career_change,False
ext_1172,emp_0347,2026-02-02,marketing,retirement,False
ext_1173,emp_0287,2026-02-02,engineering,performance,False
ext_1174,emp_0136,2026-02-02,support,return_to_school,False
ext_1175,emp_0226,2026-02-03,marketing,performance,False
ext_1176,emp_0214,2026-02-03,support,relocation,False
ext_1177,emp_0259,2026-02-03,engineering,return_to_school,False
ext_1178,emp_0235,2026-02-03,engineering,return_to_school,False
ext_1179,emp_0263,2026-02-03,sales,better_offer,False
ext_1180,emp_0109,2026-02-03,engineering,better_offer,False
ext_1181,emp_0081,2026-02-03,support,career_change,False
ext_1182,emp_0309,2026-02-04,support,better_offer,False
ext_1183,emp_0062,2026-02-04,people_ops,career_change,False
ext_1184,emp_0021,2026-02-04,marketing,better_offer,False
ext_1185,emp_0191,2026-02-04,engineering,career_change,False
ext_1186,emp_0151,2026-02-05,marketing,relocation,False
ext_1187,emp_0073,2026-02-05,finance,performance,False
ext_1188,emp_0025,2026-02-05,people_ops,career_change,False
ext_1189,emp_0146,2026-02-05,people_ops,return_to_school,False
ext_1190,emp_0251,2026-02-05,engineering,retirement,True
ext_1191,emp_0179,2026-02-05,marketing,better_offer,True
ext_1192,emp_0247,2026-02-06,engineering,retirement,False
ext_1193,emp_0232,2026-02-06,engineering,performance,False
ext_1194,emp_0244,2026-02-06,finance,retirement,False
ext_1195,emp_0068,2026-02-06,people_ops,retirement,False
ext_1196,emp_0326,2026-02-06,finance,performance,False
ext_1197,emp_0342,2026-02-06,finance,return_to_school,False
ext_1198,emp_0167,2026-02-06,engineering,retirement,False
ext_1199,emp_0199,2026-02-07,sales,performance,False
ext_1200,emp_0174,2026-02-07,sales,return_to_school,False
ext_1201,emp_0227,2026-02-07,finance,return_to_school,False
ext_1202,emp_0046,2026-02-07,support,return_to_school,False
ext_1203,emp_0013,2026-02-07,people_ops,return_to_school,False
ext_1204,emp_0159,2026-02-07,sales,better_offer,False
ext_1205,emp_0330,2026-02-07,engineering,relocation,False
ext_1206,emp_0292,2026-02-08,engineering,performance,False
ext_1207,emp_0258,2026-02-08,finance,better_offer,False
ext_1208,emp_0338,2026-02-08,people_ops,relocation,False
ext_1209,emp_0010,2026-02-08,engineering,relocation,False
ext_1210,emp_0297,2026-02-09,engineering,retirement,False
ext_1211,emp_0311,2026-02-09,marketing,retirement,False
ext_1212,emp_0024,2026-02-09,support,better_offer,False
ext_1213,emp_0175,2026-02-09,sales,performance,False
ext_1214,emp_0013,2026-02-09,people_ops,career_change,False
ext_1215,emp_0132,2026-02-10,engineering,better_offer,False
ext_1216,emp_0278,2026-02-10,engineering,relocation,False
ext_1217,emp_0094,2026-02-10,engineering,better_offer,False
ext_1218,emp_0079,2026-02-10,finance,performance,False
ext_1219,emp_0348,2026-02-10,finance,retirement,False
ext_1220,emp_0167,2026-02-10,engineering,return_to_school,False
ext_1221,emp_0030,2026-02-10,engineering,better_offer,False
ext_1222,emp_0073,2026-02-11,finance,career_change,False
ext_1223,emp_0133,2026-02-11,sales,better_offer,False
ext_1224,emp_0027,2026-02-11,people_ops,retirement,False
ext_1225,emp_0301,2026-02-11,engineering,retirement,False
ext_1226,emp_0259,2026-02-11,engineering,better_offer,False
ext_1227,emp_0138,2026-02-11,finance,performance,True
ext_1228,emp_0034,2026-02-12,engineering,performance,False
ext_1229,emp_0325,2026-02-12,engineering,better_offer,False
ext_1230,emp_0138,2026-02-12,finance,retirement,False
ext_1231,emp_0346,2026-02-12,finance,retirement,False
ext_1232,emp_0334,2026-02-12,marketing,career_change,False
ext_1233,emp_0291,2026-02-12,sales,better_offer,False
ext_1234,emp_0326,2026-02-12,finance,relocation,False
ext_1235,emp_0277,2026-02-13,support,relocation,False
ext_1236,emp_0276,2026-02-13,people_ops,retirement,False
ext_1237,emp_0232,2026-02-13,engineering,performance,True
ext_1238,emp_0318,2026-02-13,engineering,relocation,False
ext_1239,emp_0001,2026-02-13,people_ops,performance,True
ext_1240,emp_0140,2026-02-13,engineering,return_to_school,False
ext_1241,emp_0180,2026-02-14,sales,relocation,False
ext_1242,emp_0300,2026-02-14,sales,career_change,False
ext_1243,emp_0024,2026-02-14,support,retirement,False
ext_1244,emp_0289,2026-02-14,support,better_offer,True
ext_1245,emp_0203,2026-02-14,finance,relocation,False
ext_1246,emp_0285,2026-02-14,people_ops,performance,False
ext_1247,emp_0108,2026-02-14,sales,career_change,False
ext_1248,emp_0326,2026-02-15,finance,return_to_school,False
ext_1249,emp_0232,2026-02-15,engineering,return_to_school,False
ext_1250,emp_0165,2026-02-15,support,performance,False
ext_1251,emp_0307,2026-02-15,sales,return_to_school,False
ext_1252,emp_0069,2026-02-15,engineering,better_offer,False
ext_1253,emp_0312,2026-02-15,sales,better_offer,False
ext_1254,emp_0212,2026-02-16,finance,return_to_school,False
ext_1255,emp_0251,2026-02-16,engineering,retirement,False
ext_1256,emp_0042,2026-02-16,sales,return_to_school,False
ext_1257,emp_0334,2026-02-16,marketing,better_offer,True
ext_1258,emp_0344,2026-02-16,engineering,better_offer,False
ext_1259,emp_0193,2026-02-17,people_ops,career_change,False
ext_1260,emp_0199,2026-02-17,sales,return_to_school,False
ext_1261,emp_0005,2026-02-17,sales,career_change,False
ext_1262,emp_0099,2026-02-17,marketing,relocation,False
ext_1263,emp_0011,2026-02-17,marketing,return_to_school,False
ext_1264,emp_0184,2026-02-17,people_ops,retirement,False
ext_1265,emp_0114,2026-02-18,marketing,performance,False
ext_1266,emp_0186,2026-02-18,sales,performance,True
ext_1267,emp_0311,2026-02-18,marketing,relocation,False
ext_1268,emp_0327,2026-02-18,marketing,career_change,False
ext_1269,emp_0292,2026-02-18,engineering,relocation,False
ext_1270,emp_0283,2026-02-18,support,return_to_school,False
ext_1271,emp_0034,2026-02-19,engineering,return_to_school,False
ext_1272,emp_0034,2026-02-19,engineering,retirement,False
ext_1273,emp_0117,2026-02-19,engineering,return_to_school,False
ext_1274,emp_0141,2026-02-19,engineering,return_to_school,False
ext_1275,emp_0012,2026-02-19,support,return_to_school,False
ext_1276,emp_0349,2026-02-20,sales,performance,False
ext_1277,emp_0002,2026-02-20,people_ops,return_to_school,False
ext_1278,emp_0345,2026-02-20,marketing,better_offer,False
ext_1279,emp_0166,2026-02-20,engineering,performance,False
ext_1280,emp_0141,2026-02-20,engineering,retirement,False
ext_1281,emp_0239,2026-02-20,marketing,retirement,False
ext_1282,emp_0115,2026-02-21,sales,performance,True
ext_1283,emp_0273,2026-02-21,engineering,better_offer,False
ext_1284,emp_0201,2026-02-21,engineering,better_offer,False
ext_1285,emp_0293,2026-02-21,support,return_to_school,False
ext_1286,emp_0217,2026-02-22,sales,relocation,False
ext_1287,emp_0101,2026-02-22,finance,career_change,False
ext_1288,emp_0033,2026-02-22,people_ops,better_offer,False
ext_1289,emp_0015,2026-02-22,sales,better_offer,False
ext_1290,emp_0304,2026-02-22,engineering,career_change,False
ext_1291,emp_0127,2026-02-23,support,relocation,False
ext_1292,emp_0175,2026-02-23,sales,career_change,False
ext_1293,emp_0267,2026-02-23,marketing,better_offer,False
ext_1294,emp_0308,2026-02-23,support,better_offer,False
ext_1295,emp_0321,2026-02-23,marketing,better_offer,False
ext_1296,emp_0044,2026-02-23,sales,better_offer,False
ext_1297,emp_0161,2026-02-24,finance,return_to_school,False
ext_1298,emp_0034,2026-02-24,engineering,better_offer,False
ext_1299,emp_0227,2026-02-24,finance,retirement,True
ext_1300,emp_0321,2026-02-24,marketing,better_offer,False
ext_1301,emp_0347,2026-02-24,marketing,better_offer,True
ext_1302,emp_0151,2026-02-24,marketing,performance,False
ext_1303,emp_0050,2026-02-24,finance,performance,False
ext_1304,emp_0307,2026-02-25,sales,retirement,False
ext_1305,emp_0006,2026-02-25,marketing,performance,False
ext_1306,emp_0220,2026-02-25,sales,retirement,False
ext_1307,emp_0052,2026-02-25,people_ops,return_to_school,False
ext_1308,emp_0014,2026-02-25,engineering,career_change,False
ext_1309,emp_0056,2026-02-26,support,retirement,False
ext_1310,emp_0035,2026-02-26,finance,relocation,False
ext_1311,emp_0294,2026-02-26,marketing,retirement,False
ext_1312,emp_0132,2026-02-26,engineering,performance,False
ext_1313,emp_0318,2026-02-26,engineering,relocation,False
ext_1314,emp_0023,2026-02-27,finance,career_change,True
ext_1315,emp_0300,2026-02-27,sales,return_to_school,False
ext_1316,emp_0184,2026-02-27,people_ops,retirement,False
ext_1317,emp_0075,2026-02-27,finance,career_change,False
ext_1318,emp_0309,2026-02-27,support,career_change,False
ext_1319,emp_0266,2026-02-28,sales,return_to_school,False
ext_1320,emp_0075,2026-02-28,finance,retirement,True
ext_1321,emp_0287,2026-02-28,engineering,performance,False
ext_1322,emp_0177,2026-02-28,support,relocation,False
ext_1323,emp_0036,2026-03-01,sales,return_to_school,False
ext_1324,emp_0244,2026-03-01,finance,performance,False
ext_1325,emp_0308,2026-03-01,support,retirement,False
ext_1326,emp_0290,2026-03-01,marketing,retirement,False
ext_1327,emp_0154,2026-03-01,sales,relocation,False
ext_1328,emp_0233,2026-03-02,support,better_offer,False
ext_1329,emp_0254,2026-03-02,marketing,better_offer,False
ext_1330,emp_0328,2026-03-02,marketing,relocation,False
ext_1331,emp_0239,2026-03-02,marketing,relocation,False
ext_1332,emp_0170,2026-03-03,marketing,performance,False
ext_1333,emp_0106,2026-03-03,sales,better_offer,False
ext_1334,emp_0186,2026-03-03,sales,career_change,True
ext_1335,emp_0016,2026-03-03,people_ops,relocation,False
ext_1336,emp_0149,2026-03-03,marketing,return_to_school,False
ext_1337,emp_0300,2026-03-03,sales,career_change,False
ext_1338,emp_0023,2026-03-03,finance,relocation,False
ext_1339,emp_0146,2026-03-04,people_ops,career_change,False
ext_1340,emp_0090,2026-03-04,marketing,retirement,False
ext_1341,emp_0126,2026-03-04,engineering,better_offer,False
ext_1342,emp_0091,2026-03-04,sales,better_offer,False
ext_1343,emp_0011,2026-03-04,marketing,relocation,False
ext_1344,emp_0336,2026-03-05,sales,better_offer,False
ext_1345,emp_0174,2026-03-05,sales,career_change,False
ext_1346,emp_0234,2026-03-05,sales,career_change,False
ext_1347,emp_0339,2026-03-05,marketing,retirement,False
ext_1348,emp_0320,2026-03-05,sales,return_to_school,False
ext_1349,emp_0034,2026-03-05,engineering,relocation,False
ext_1350,emp_0098,2026-03-05,marketing,performance,False
ext_1351,emp_0163,2026-03-06,support,return_to_school,False
ext_1352,emp_0126,2026-03-06,engineering,retirement,False
ext_1353,emp_0301,2026-03-06,engineering,retirement,False
ext_1354,emp_0151,2026-03-06,marketing,career_change,False
ext_1355,emp_0127,2026-03-06,support,career_change,True
ext_1356,emp_0065,2026-03-06,support,retirement,False
ext_1357,emp_0108,2026-03-07,sales,performance,False
ext_1358,emp_0340,2026-03-07,support,relocation,False
ext_1359,emp_0261,2026-03-07,sales,return_to_school,False
ext_1360,emp_0261,2026-03-07,sales,retirement,False
ext_1361,emp_0238,2026-03-07,marketing,return_to_school,False
ext_1362,emp_0192,2026-03-07,finance,performance,False
ext_1363,emp_0254,2026-03-07,marketing,retirement,False
ext_1364,emp_0327,2026-03-08,marketing,retirement,False
ext_1365,emp_0333,2026-03-08,finance,relocation,True
ext_1366,emp_0104,2026-03-08,support,relocation,False
ext_1367,emp_0203,2026-03-08,finance,performance,False
ext_1368,emp_0194,2026-03-08,marketing,career_change,False
ext_1369,emp_0131,2026-03-08,marketing,relocation,False
ext_1370,emp_0044,2026-03-08,sales,retirement,False
ext_1371,emp_0118,2026-03-09,finance,performance,False
ext_1372,emp_0263,2026-03-09,sales,performance,False
ext_1373,emp_0231,2026-03-09,finance,performance,False
ext_1374,emp_0189,2026-03-09,support,career_change,False
ext_1375,emp_0140,2026-03-09,engineering,relocation,False
ext_1376,emp_0227,2026-03-09,finance,return_to_school,False
ext_1377,emp_0184,2026-03-10,people_ops,career_change,False
ext_1378,emp_0257,2026-03-10,support,return_to_school,False
ext_1379,emp_0041,2026-03-10,sales,relocation,False
ext_1380,emp_0051,2026-03-10,sales,career_change,False
ext_1381,emp_0280,2026-03-11,finance,relocation,False
ext_1382,emp_0346,2026-03-11,finance,career_change,False
ext_1383,emp_0350,2026-03-11,people_ops,relocation,False
ext_1384,emp_0310,2026-03-11,finance,return_to_school,False
ext_1385,emp_0005,2026-03-12,sales,career_change,False
ext_1386,emp_0178,2026-03-12,engineering,performance,False
ext_1387,emp_0208,2026-03-12,marketing,return_to_school,False
ext_1388,emp_0007,2026-03-12,people_ops,retirement,False
ext_1389,emp_0077,2026-03-12,people_ops,relocation,False
ext_1390,emp_0117,2026-03-12,engineering,relocation,False
ext_1391,emp_0120,2026-03-13,people_ops,retirement,False
ext_1392,emp_0240,2026-03-13,people_ops,performance,False
ext_1393,emp_0175,2026-03-13,sales,career_change,False
ext_1394,emp_0097,2026-03-13,finance,return_to_school,False
ext_1395,emp_0214,2026-03-13,support,performance,False
ext_1396,emp_0286,2026-03-13,sales,relocation,True
ext_1397,emp_0296,2026-03-13,people_ops,career_change,False
ext_1398,emp_0256,2026-03-14,sales,career_change,False
ext_1399,emp_0174,2026-03-14,sales,performance,False
ext_1400,emp_0207,2026-03-14,finance,return_to_school,False
ext_1401,emp_0276,2026-03-14,people_ops,retirement,False
ext_1402,emp_0291,2026-03-15,sales,relocation,False
ext_1403,emp_0079,2026-03-15,finance,career_change,False
ext_1404,emp_0291,2026-03-15,sales,retirement,False
ext_1405,emp_0312,2026-03-15,sales,performance,False
ext_1406,emp_0105,2026-03-16,engineering,better_offer,False
ext_1407,emp_0274,2026-03-16,people_ops,performance,False
ext_1408,emp_0056,2026-03-16,support,performance,False
ext_1409,emp_0328,2026-03-16,marketing,better_offer,False
ext_1410,emp_0088,2026-03-16,marketing,retirement,False
ext_1411,emp_0091,2026-03-16,sales,return_to_school,True
ext_1412,emp_0309,2026-03-16,support,relocation,False
ext_1413,emp_0036,2026-03-17,sales,performance,False
ext_1414,emp_0146,2026-03-17,people_ops,career_change,False
ext_1415,emp_0338,2026-03-17,people_ops,performance,False
ext_1416,emp_0030,2026-03-17,engineering,better_offer,False
ext_1417,emp_0088,2026-03-17,marketing,performance,False
ext_1418,emp_0081,2026-03-18,support,relocation,False
ext_1419,emp_0275,2026-03-18,engineering,return_to_school,False
ext_1420,emp_0036,2026-03-18,sales,relocation,False
ext_1421,emp_0067,2026-03-18,sales,career_change,False
ext_1422,emp_0222,2026-03-18,finance,return_to_school,False
ext_1423,emp_0244,2026-03-18,finance,retirement,False
ext_1424,emp_0159,2026-03-18,sales,retirement,False
ext_1425,emp_0142,2026-03-19,engineering,relocation,False
ext_1426,emp_0229,2026-03-19,finance,performance,True
ext_1427,emp_0310,2026-03-19,finance,retirement,False
ext_1428,emp_0169,2026-03-19,finance,performance,False
ext_1429,emp_0236,2026-03-19,engineering,better_offer,False
ext_1430,emp_0047,2026-03-19,sales,performance,False
ext_1431,emp_0178,2026-03-19,engineering,return_to_school,False
ext_1432,emp_0201,2026-03-20,engineering,relocation,False
ext_1433,emp_0213,2026-03-20,people_ops,retirement,False
ext_1434,emp_0222,2026-03-20,finance,return_to_school,False
ext_1435,emp_0094,2026-03-20,engineering,better_offer,False
ext_1436,emp_0202,2026-03-20,sales,better_offer,False
ext_1437,emp_0123,2026-03-20,marketing,relocation,False
ext_1438,emp_0322,2026-03-21,sales,return_to_school,False
ext_1439,emp_0035,2026-03-21,finance,return_to_school,False
ext_1440,emp_0112,2026-03-21,engineering,performance,False
ext_1441,emp_0284,2026-03-21,finance,career_change,False
ext_1442,emp_0040,2026-03-21,people_ops,retirement,False
ext_1443,emp_0167,2026-03-21,engineering,relocation,False
ext_1444,emp_0107,2026-03-22,people_ops,performance,False
ext_1445,emp_0014,2026-03-22,engineering,return_to_school,True
ext_1446,emp_0346,2026-03-22,finance,performance,False
ext_1447,emp_0176,2026-03-22,finance,relocation,False
ext_1448,emp_0204,2026-03-22,engineering,career_change,True
ext_1449,emp_0059,2026-03-22,sales,relocation,False
ext_1450,emp_0344,2026-03-23,engineering,performance,False
ext_1451,emp_0237,2026-03-23,support,retirement,True
ext_1452,emp_0337,2026-03-23,finance,performance,False
